transaction_id,timestamp,account_number,amount,currency,transaction_type,description,status,channel
TX1000215,2025-04-05 15:44:58,95340644,162.79,CAD,WITHDRAWAL,"Faster payment to KFC",COMPLETED,DIRECT_DEBIT
TX1000216,2025-03-29 07:14:35,96876900,151.29,AUD,WITHDRAWAL,"International transfer to Spotify",COMPLETED,STANDING_ORDER
TX1000217,2025-03-26 04:32:42,32946426,244.49,GBP,WITHDRAWAL,"Payment to Lloyds Bank",COMPLETED,ATM
TX1000218,2025-03-24 10:15:23,55640128,22.63,JPY,DEPOSIT,"International transfer to NatWest Bank",REFUNDED,ONLINE
TX1000219,2025-03-12 09:57:03,83134391,183.38,GBP,TRANSFER,"Online purchase at EDF Energy",COMPLETED,DIRECT_DEBIT
TX1000220,2025-03-23 12:30:13,26527594,99.42,EUR,PAYMENT,"Interest payment from Lloyds Bank",REFUNDED,BRANCH
TX1000221,2025-04-07 21:15:26,70769022,36.04,CHF,WITHDRAWAL,"Faster payment to Pret A Manger",COMPLETED,STANDING_ORDER
TX1000222,2025-03-15 11:14:08,61708847,54.47,USD,TRANSFER,"Bill payment to Lloyds Bank",COMPLETED,DIRECT_DEBIT
TX1000223,2025-03-16 15:31:39,36833099,296.00,GBP,TRANSFER,"Online purchase at Sainsbury's",COMPLETED,DIRECT_DEBIT
TX1000224,2025-03-31 07:23:08,66579807,32.00,USD,FEE,"Direct debit for NatWest Bank",COMPLETED,ONLINE
TX1000225,2025-03-10 13:33:14,85752243,225.08,EUR,EXCHANGE,"Online purchase at Uber",COMPLETED,ONLINE
TX1000226,2025-03-18 00:25:47,20099302,271.81,CHF,INTEREST,"Payment to Vodafone UK",COMPLETED,MOBILE
TX1000227,2025-04-03 23:39:13,79501551,85.10,GBP,WITHDRAWAL,"Exchange to Barclays Bank",REJECTED,ATM
TX1000228,2025-03-26 03:15:10,20604629,125.66,AUD,FEE,"Payment to Marks & Spencer",FAILED,BRANCH
TX1000229,2025-03-16 18:42:37,73949960,515.40,EUR,PAYMENT,"Subscription payment to Boots",COMPLETED,ATM
TX1000230,2025-04-06 04:51:24,64147110,186.35,GBP,WITHDRAWAL,"International transfer to Uber",COMPLETED,DIRECT_DEBIT
TX1000231,2025-04-07 09:06:18,93051822,630.75,GBP,WITHDRAWAL,"Bill payment to Uber",COMPLETED,BRANCH
TX1000232,2025-03-14 12:31:51,58147429,139.21,AUD,WITHDRAWAL,"Subscription payment to Costa Coffee",REFUNDED,ONLINE
TX1000233,2025-03-31 23:44:30,63274854,312.29,CHF,TRANSFER,"Faster payment to Sky UK",REFUNDED,BRANCH
TX1000234,2025-04-02 10:26:01,74422196,150.80,AUD,INTEREST,"Bill payment to KFC",COMPLETED,STANDING_ORDER
TX1000235,2025-04-07 14:43:41,15601062,632.68,GBP,EXCHANGE,"Withdrawal for KFC",REFUNDED,MOBILE
TX1000236,2025-03-10 07:34:01,57307005,231.77,JPY,EXCHANGE,"Exchange to BT Group",CANCELLED,STANDING_ORDER
TX1000237,2025-03-16 13:41:58,22532896,249.47,AUD,WITHDRAWAL,"Exchange to Virgin Media",COMPLETED,DIRECT_DEBIT
TX1000238,2025-03-23 16:19:27,53535763,40.72,GBP,TRANSFER,"Exchange to KFC",COMPLETED,TELEPHONE
TX1000239,2025-04-05 00:22:51,15259058,396.48,GBP,TRANSFER,"Exchange to Boots",COMPLETED,MOBILE
TX1000240,2025-03-13 23:08:56,31962540,214.47,CAD,INTEREST,"Standing order to HSBC Bank",COMPLETED,ATM
TX1000241,2025-03-28 12:35:55,33297595,227.90,USD,INTEREST,"Bill payment to Virgin Media",COMPLETED,ONLINE
TX1000242,2025-03-31 00:58:47,28673711,482.13,CHF,TRANSFER,"Bill payment to Just Eat",COMPLETED,DIRECT_DEBIT
TX1000243,2025-04-08 14:44:35,57126578,292.83,CAD,WITHDRAWAL,"Deposit from Costa Coffee",COMPLETED,DIRECT_DEBIT
TX1000244,2025-03-29 22:21:16,11051125,122.73,CAD,FEE,"Online purchase at Ryanair",REFUNDED,BRANCH
TX1000245,2025-03-18 00:59:16,99755795,274.05,GBP,DEPOSIT,"In-store purchase at Pret A Manger",COMPLETED,STANDING_ORDER
TX1000246,2025-03-30 10:38:55,29255564,415.55,GBP,FEE,"Online purchase at Sky UK",REFUNDED,BRANCH
TX1000247,2025-04-07 23:20:40,31544019,453.12,GBP,TRANSFER,"Payment to Costa Coffee",COMPLETED,BRANCH
TX1000248,2025-03-15 15:21:10,90168066,121.13,GBP,DEPOSIT,"Interest payment from Pret A Manger",COMPLETED,STANDING_ORDER
TX1000249,2025-03-21 02:39:15,56874025,9.64,GBP,PAYMENT,"Exchange to Lloyds Bank",COMPLETED,STANDING_ORDER
TX1000250,2025-03-12 07:16:12,28372295,5.76,JPY,PAYMENT,"Fee for service from Costa Coffee",COMPLETED,ONLINE
TX1000251,2025-03-27 22:00:26,40406715,323.08,GBP,INTEREST,"Direct debit for Spotify",PENDING,BRANCH
TX1000252,2025-03-15 20:10:26,68341914,140.53,JPY,EXCHANGE,"Exchange to Tesco",COMPLETED,ATM
TX1000253,2025-04-03 13:25:47,97934402,178.33,AUD,EXCHANGE,"Bill payment to ASOS",COMPLETED,DIRECT_DEBIT
TX1000254,2025-04-05 04:43:24,36251779,358.04,AUD,EXCHANGE,"Bill payment to Virgin Media",COMPLETED,BRANCH
TX1000255,2025-03-19 02:19:10,46342850,518.95,USD,EXCHANGE,"Payment to EDF Energy",COMPLETED,MOBILE
TX1000256,2025-03-28 00:39:43,55942035,5.00,AUD,PAYMENT,"International transfer to Ryanair",PENDING,ATM
TX1000257,2025-03-11 11:33:24,45084708,132.90,GBP,PAYMENT,"In-store purchase at Virgin Media",COMPLETED,ATM
TX1000258,2025-03-15 19:36:37,49202063,93.84,GBP,DEPOSIT,"Bill payment to HSBC Bank",COMPLETED,DIRECT_DEBIT
TX1000259,2025-03-17 17:47:22,89512222,135.77,JPY,FEE,"International transfer to Marks & Spencer",COMPLETED,MOBILE
TX1000260,2025-03-22 01:21:57,91870568,175.81,USD,TRANSFER,"Faster payment to British Airways",REFUNDED,MOBILE
TX1000261,2025-04-02 19:48:50,79253260,136.74,GBP,DEPOSIT,"Payment to Uber",PENDING,ATM
TX1000262,2025-03-16 22:01:18,45552147,188.76,GBP,FEE,"Withdrawal for Barclays Bank",COMPLETED,BRANCH
TX1000263,2025-04-03 03:09:43,34922647,43.39,GBP,FEE,"Bill payment to Barclays Bank",COMPLETED,TELEPHONE
TX1000264,2025-04-08 19:09:53,95629848,57.54,EUR,TRANSFER,"Fee for service from KFC",COMPLETED,TELEPHONE
TX1000265,2025-03-28 07:23:13,80555825,121.16,GBP,TRANSFER,"Standing order to John Lewis",COMPLETED,ATM
TX1000266,2025-03-18 11:49:03,83112510,711.36,AUD,DEPOSIT,"International transfer to HSBC Bank",FAILED,MOBILE
TX1000267,2025-04-05 23:33:53,27635129,101.66,CAD,FEE,"Standing order to Ryanair",COMPLETED,TELEPHONE
TX1000268,2025-04-03 10:52:22,66648535,789.79,CAD,TRANSFER,"Deposit from KFC",COMPLETED,BRANCH
TX1000269,2025-03-28 19:13:34,30801943,154.27,USD,EXCHANGE,"Deposit from Costa Coffee",PENDING,BRANCH
TX1000270,2025-03-09 22:44:55,73997743,621.76,GBP,DEPOSIT,"Payment to Just Eat",COMPLETED,TELEPHONE
TX1000271,2025-04-04 02:02:23,91218653,9.31,USD,EXCHANGE,"Exchange to Ryanair",COMPLETED,ONLINE
TX1000272,2025-03-24 21:12:39,99569370,304.41,GBP,PAYMENT,"Interest payment from Deliveroo",COMPLETED,DIRECT_DEBIT
TX1000273,2025-03-15 11:16:03,45172908,306.82,CAD,PAYMENT,"Standing order to Barclays Bank",CANCELLED,STANDING_ORDER
TX1000274,2025-03-09 23:04:00,24259694,118.31,AUD,INTEREST,"Payment to EDF Energy",PENDING,ATM
TX1000275,2025-03-27 16:23:54,21775811,36.08,GBP,DEPOSIT,"Transfer to British Gas",COMPLETED,ONLINE
TX1000276,2025-03-23 21:57:42,24327650,195.66,GBP,TRANSFER,"Online purchase at Spotify",COMPLETED,STANDING_ORDER
TX1000277,2025-03-28 23:43:01,78623852,142.22,GBP,TRANSFER,"In-store purchase at Virgin Media",FAILED,TELEPHONE
TX1000278,2025-03-26 04:41:26,94737974,64.49,GBP,WITHDRAWAL,"Direct debit for Just Eat",REJECTED,ONLINE
TX1000279,2025-03-13 15:48:31,90634946,243.31,CHF,DEPOSIT,"Bill payment to Barclays Bank",COMPLETED,MOBILE
TX1000280,2025-03-23 00:53:30,97614031,166.93,GBP,DEPOSIT,"In-store purchase at NatWest Bank",COMPLETED,BRANCH
TX1000281,2025-03-11 15:49:37,96582526,152.31,GBP,FEE,"Faster payment to Tesco",REJECTED,ATM
TX1000282,2025-03-22 23:54:40,79326376,28.97,GBP,WITHDRAWAL,"Direct debit for British Airways",COMPLETED,BRANCH
TX1000283,2025-04-03 15:39:05,76312519,34.40,USD,DEPOSIT,"Payment to NatWest Bank",COMPLETED,MOBILE
TX1000284,2025-03-23 21:09:41,80241489,302.19,CHF,TRANSFER,"Fee for service from Boots",REJECTED,TELEPHONE
TX1000285,2025-03-30 12:03:54,89913975,31.17,USD,DEPOSIT,"Payment to Just Eat",COMPLETED,BRANCH
TX1000286,2025-03-28 09:08:24,61278728,43.46,GBP,DEPOSIT,"Faster payment to NatWest Bank",COMPLETED,TELEPHONE
TX1000287,2025-03-30 18:07:48,61532264,29.04,GBP,FEE,"Exchange to Costa Coffee",REFUNDED,MOBILE
TX1000288,2025-03-28 07:04:44,32312527,279.82,GBP,DEPOSIT,"Payment to British Airways",REJECTED,TELEPHONE
TX1000289,2025-03-28 20:07:01,86594983,5.00,AUD,PAYMENT,"Payment to Costa Coffee",COMPLETED,DIRECT_DEBIT
TX1000290,2025-03-10 06:41:35,18831112,402.24,GBP,EXCHANGE,"Interest payment from HSBC Bank",COMPLETED,DIRECT_DEBIT
TX1000291,2025-04-02 00:58:26,81597806,155.45,JPY,INTEREST,"Bill payment to Nando's",COMPLETED,ATM
TX1000292,2025-03-16 11:03:13,18550908,24.42,GBP,PAYMENT,"Standing order to Deliveroo",REFUNDED,MOBILE
TX1000293,2025-03-23 03:59:25,32813503,76.86,GBP,EXCHANGE,"Deposit from EDF Energy",FAILED,DIRECT_DEBIT
TX1000294,2025-03-18 13:53:02,77500783,424.45,JPY,WITHDRAWAL,"Faster payment to Pret A Manger",COMPLETED,TELEPHONE
TX1000295,2025-03-29 07:34:14,26598545,269.86,CHF,TRANSFER,"Exchange to Thames Water",REJECTED,DIRECT_DEBIT
TX1000296,2025-03-20 09:05:21,94355503,113.74,GBP,DEPOSIT,"In-store purchase at ASOS",COMPLETED,ONLINE
TX1000297,2025-03-28 15:22:43,44073712,24.25,CAD,EXCHANGE,"Exchange to Vodafone UK",COMPLETED,TELEPHONE
TX1000298,2025-04-02 07:16:01,44256672,180.50,GBP,WITHDRAWAL,"Bill payment to Amazon UK",COMPLETED,BRANCH
TX1000299,2025-03-25 03:42:50,72020831,536.79,GBP,PAYMENT,"Faster payment to Premier Inn",REJECTED,STANDING_ORDER
TX1000300,2025-03-26 07:24:14,10168929,24.21,GBP,DEPOSIT,"In-store purchase at Thames Water",REFUNDED,ONLINE
TX1000301,2025-03-27 07:53:00,50233214,557.80,GBP,PAYMENT,"Faster payment to Ryanair",COMPLETED,STANDING_ORDER
TX1000302,2025-03-19 21:42:48,49999850,1352.17,GBP,FEE,"International transfer to Deliveroo",REJECTED,MOBILE
TX1000303,2025-03-10 04:42:05,12291766,36.48,CAD,PAYMENT,"Transfer to Amazon UK",COMPLETED,ATM
TX1000304,2025-03-31 19:32:38,73064379,410.59,GBP,PAYMENT,"Bill payment to Tesco",REFUNDED,BRANCH
TX1000305,2025-03-12 04:26:25,61112979,38.64,GBP,INTEREST,"Online purchase at Virgin Media",PENDING,BRANCH
TX1000306,2025-04-05 04:10:04,31138003,209.55,GBP,PAYMENT,"Interest payment from Vodafone UK",COMPLETED,DIRECT_DEBIT
TX1000307,2025-04-06 07:02:00,43411886,331.69,EUR,TRANSFER,"Exchange to Sky UK",COMPLETED,TELEPHONE
TX1000308,2025-03-30 08:41:03,30270547,43.29,USD,WITHDRAWAL,"Subscription payment to Thames Water",FAILED,DIRECT_DEBIT
TX1000309,2025-03-18 06:07:08,34381324,293.71,AUD,TRANSFER,"Subscription payment to Marks & Spencer",FAILED,TELEPHONE
TX1000310,2025-03-19 12:23:58,44926773,22.53,CHF,FEE,"Exchange to Ryanair",REFUNDED,MOBILE
TX1000311,2025-03-11 05:54:40,61743055,835.36,JPY,EXCHANGE,"Deposit from McDonald's",COMPLETED,DIRECT_DEBIT
TX1000312,2025-03-16 04:23:45,41536636,13.55,EUR,INTEREST,"In-store purchase at Deliveroo",COMPLETED,STANDING_ORDER
TX1000313,2025-03-31 12:20:07,16598583,731.59,GBP,PAYMENT,"Fee for service from Just Eat",CANCELLED,BRANCH
TX1000314,2025-03-18 05:08:06,98656250,605.76,EUR,DEPOSIT,"International transfer to British Airways",COMPLETED,DIRECT_DEBIT
TX1000315,2025-03-11 23:41:19,12587360,218.46,GBP,DEPOSIT,"Online purchase at Uber",COMPLETED,TELEPHONE
TX1000316,2025-04-04 11:21:50,48300681,23.60,GBP,EXCHANGE,"Standing order to John Lewis",COMPLETED,ATM
TX1000317,2025-04-04 06:39:40,60496518,143.13,GBP,PAYMENT,"Direct debit for John Lewis",COMPLETED,ONLINE
TX1000318,2025-03-19 13:04:59,94263108,96.65,AUD,INTEREST,"International transfer to Vodafone UK",COMPLETED,DIRECT_DEBIT
TX1000319,2025-03-25 12:43:23,30096180,68.55,CHF,DEPOSIT,"Interest payment from Amazon UK",COMPLETED,ONLINE
TX1000320,2025-03-14 13:17:01,68516192,338.35,AUD,INTEREST,"Subscription payment to Premier Inn",REJECTED,DIRECT_DEBIT
TX1000321,2025-03-15 04:00:24,47329229,66.22,EUR,EXCHANGE,"Deposit from Deliveroo",PENDING,ATM
TX1000322,2025-03-31 16:23:47,68479647,256.94,GBP,DEPOSIT,"In-store purchase at Costa Coffee",FAILED,STANDING_ORDER
TX1000323,2025-04-05 19:00:17,23567503,205.53,GBP,WITHDRAWAL,"Payment to Transport for London",PENDING,STANDING_ORDER
TX1000324,2025-03-19 18:23:15,95521202,413.09,GBP,INTEREST,"International transfer to Costa Coffee",COMPLETED,TELEPHONE
TX1000325,2025-03-21 07:08:06,33699443,67.60,GBP,PAYMENT,"Standing order to Premier Inn",COMPLETED,ONLINE
TX1000326,2025-03-20 09:11:42,38089776,315.74,JPY,PAYMENT,"Standing order to Spotify",COMPLETED,STANDING_ORDER
TX1000327,2025-04-07 10:03:42,67039930,37.20,GBP,FEE,"Transfer to Starbucks",CANCELLED,ONLINE
TX1000328,2025-03-12 14:18:34,91220038,127.20,GBP,TRANSFER,"Deposit from EasyJet",COMPLETED,DIRECT_DEBIT
TX1000329,2025-03-21 17:17:38,28882383,22.72,GBP,EXCHANGE,"Payment to Thames Water",COMPLETED,ONLINE
TX1000330,2025-04-04 19:07:59,80151765,163.15,GBP,DEPOSIT,"Direct debit for John Lewis",REJECTED,ONLINE
TX1000331,2025-03-12 01:21:42,25660583,90.44,EUR,WITHDRAWAL,"In-store purchase at Boots",COMPLETED,MOBILE
TX1000332,2025-04-08 03:00:20,39242537,288.19,EUR,INTEREST,"In-store purchase at Lloyds Bank",COMPLETED,ONLINE
TX1000333,2025-03-16 04:36:56,85806504,313.63,AUD,FEE,"Deposit from Amazon UK",COMPLETED,MOBILE
TX1000334,2025-03-20 05:02:37,98395632,91.37,CAD,WITHDRAWAL,"In-store purchase at Nando's",COMPLETED,MOBILE
TX1000335,2025-03-12 00:26:20,37695360,14.14,GBP,DEPOSIT,"Online purchase at Barclays Bank",COMPLETED,DIRECT_DEBIT
TX1000336,2025-03-16 04:59:40,14117580,19.72,GBP,INTEREST,"Transfer to Thames Water",COMPLETED,MOBILE
TX1000337,2025-03-12 11:46:44,80747824,57.33,GBP,EXCHANGE,"Standing order to John Lewis",COMPLETED,ATM
TX1000338,2025-03-13 01:22:32,74017035,62.41,AUD,PAYMENT,"Exchange to Spotify",COMPLETED,ONLINE
TX1000339,2025-03-29 00:21:34,19172517,618.35,AUD,DEPOSIT,"Subscription payment to Transport for London",REFUNDED,BRANCH
TX1000340,2025-03-31 00:46:46,46304397,41.74,GBP,WITHDRAWAL,"Online purchase at Thames Water",COMPLETED,ONLINE
TX1000341,2025-03-09 20:30:13,11421324,26.61,JPY,EXCHANGE,"Direct debit for Sainsbury's",REFUNDED,STANDING_ORDER
TX1000342,2025-03-23 17:50:37,42619990,311.90,GBP,DEPOSIT,"Fee for service from ASOS",COMPLETED,ATM
TX1000343,2025-04-04 06:29:26,63428955,104.84,GBP,WITHDRAWAL,"Withdrawal for British Gas",COMPLETED,DIRECT_DEBIT
TX1000344,2025-03-18 04:46:48,19398139,784.32,GBP,FEE,"Online purchase at Virgin Media",COMPLETED,ATM
TX1000345,2025-03-24 15:45:15,77674786,76.64,CHF,FEE,"International transfer to Premier Inn",CANCELLED,STANDING_ORDER
TX1000346,2025-03-13 08:45:03,87236155,27.20,CAD,EXCHANGE,"Deposit from Ryanair",COMPLETED,TELEPHONE
TX1000347,2025-03-27 19:21:15,26659050,125.52,GBP,EXCHANGE,"Standing order to KFC",PENDING,STANDING_ORDER
TX1000348,2025-04-07 01:04:13,14615711,547.63,EUR,WITHDRAWAL,"Online purchase at Thames Water",PENDING,BRANCH
TX1000349,2025-03-20 12:22:50,60071846,16.23,EUR,WITHDRAWAL,"Standing order to Sky UK",COMPLETED,ONLINE
TX1000350,2025-03-22 17:06:31,79887325,262.62,CAD,WITHDRAWAL,"Deposit from Marks & Spencer",COMPLETED,ATM
TX1000351,2025-03-26 06:30:03,38894068,124.49,CHF,WITHDRAWAL,"Online purchase at HSBC Bank",COMPLETED,BRANCH
TX1000352,2025-03-27 07:13:22,25103796,120.86,USD,PAYMENT,"Standing order to Starbucks",COMPLETED,ATM
TX1000353,2025-04-07 16:19:38,84790015,49.42,GBP,EXCHANGE,"Fee for service from Amazon UK",FAILED,STANDING_ORDER
TX1000354,2025-03-19 20:55:03,87624870,155.57,GBP,DEPOSIT,"Standing order to Premier Inn",COMPLETED,ATM
TX1000355,2025-03-27 15:04:42,11662467,19.92,GBP,FEE,"Fee for service from Nando's",COMPLETED,DIRECT_DEBIT
TX1000356,2025-03-15 17:02:29,70714244,204.65,USD,TRANSFER,"Transfer to Amazon UK",COMPLETED,TELEPHONE
TX1000357,2025-03-14 08:33:48,15816897,33.40,GBP,EXCHANGE,"In-store purchase at Boots",COMPLETED,DIRECT_DEBIT
TX1000358,2025-03-28 01:06:21,77888690,472.79,GBP,DEPOSIT,"Faster payment to Barclays Bank",COMPLETED,ONLINE
TX1000359,2025-04-07 07:49:06,49648445,21.34,AUD,FEE,"Subscription payment to Boots",PENDING,MOBILE
TX1000360,2025-03-22 08:27:04,39305033,248.83,GBP,INTEREST,"In-store purchase at John Lewis",REJECTED,DIRECT_DEBIT
TX1000361,2025-03-31 12:57:42,78689097,432.85,EUR,FEE,"Fee for service from Deliveroo",COMPLETED,ONLINE
TX1000362,2025-03-10 16:29:44,69670590,27.19,EUR,DEPOSIT,"Transfer to British Gas",COMPLETED,BRANCH
TX1000363,2025-04-06 16:30:14,76840153,43.71,GBP,FEE,"Fee for service from Spotify",COMPLETED,MOBILE
TX1000364,2025-03-12 18:36:42,70461363,653.41,GBP,FEE,"Online purchase at Ryanair",CANCELLED,DIRECT_DEBIT
TX1000365,2025-04-03 16:37:32,80585211,515.35,GBP,FEE,"Deposit from EasyJet",COMPLETED,ONLINE
TX1000366,2025-03-13 01:59:58,59052148,343.11,EUR,TRANSFER,"Fee for service from McDonald's",COMPLETED,TELEPHONE
TX1000367,2025-03-13 10:30:34,71250610,616.27,CAD,INTEREST,"Direct debit for British Airways",COMPLETED,TELEPHONE
TX1000368,2025-03-16 11:56:14,40889245,21.93,JPY,PAYMENT,"Subscription payment to Just Eat",FAILED,DIRECT_DEBIT
TX1000369,2025-03-27 22:27:32,35605420,159.26,GBP,TRANSFER,"Online purchase at EDF Energy",COMPLETED,DIRECT_DEBIT
TX1000370,2025-04-05 02:57:28,46197961,11.38,AUD,FEE,"Online purchase at Amazon UK",COMPLETED,MOBILE
TX1000371,2025-03-16 04:40:34,52819491,33.31,GBP,WITHDRAWAL,"International transfer to Vodafone UK",COMPLETED,TELEPHONE
TX1000372,2025-03-13 11:09:35,54719651,12.17,GBP,EXCHANGE,"Faster payment to British Airways",COMPLETED,ONLINE
TX1000373,2025-04-07 12:36:47,67037850,100.69,GBP,FEE,"Transfer to BT Group",FAILED,DIRECT_DEBIT
TX1000374,2025-03-13 17:38:57,75231531,107.41,GBP,DEPOSIT,"Withdrawal for Thames Water",COMPLETED,BRANCH
TX1000375,2025-03-15 06:13:06,52166239,46.60,EUR,EXCHANGE,"Bill payment to Netflix",COMPLETED,ONLINE
TX1000376,2025-03-31 02:18:36,90003784,195.14,CHF,INTEREST,"Payment to Premier Inn",COMPLETED,STANDING_ORDER
TX1000377,2025-03-10 01:36:03,98661315,129.03,AUD,EXCHANGE,"Direct debit for Sky UK",COMPLETED,STANDING_ORDER
TX1000378,2025-03-10 05:02:31,95454021,125.73,GBP,FEE,"Deposit from Just Eat",PENDING,STANDING_ORDER
TX1000379,2025-03-23 21:29:22,62226023,27.10,CAD,TRANSFER,"Payment to Barclays Bank",COMPLETED,DIRECT_DEBIT
TX1000380,2025-03-30 09:11:43,41401925,53.72,GBP,DEPOSIT,"Withdrawal for Costa Coffee",COMPLETED,DIRECT_DEBIT
TX1000381,2025-04-05 12:20:12,46673177,214.57,EUR,EXCHANGE,"Interest payment from Premier Inn",COMPLETED,ATM
TX1000382,2025-03-28 04:04:47,72113682,5.00,CHF,PAYMENT,"International transfer to Nando's",COMPLETED,BRANCH
TX1000383,2025-04-03 08:07:49,75362149,12.75,AUD,WITHDRAWAL,"International transfer to Thames Water",COMPLETED,ONLINE
TX1000384,2025-03-18 11:24:53,40338406,225.89,CHF,TRANSFER,"Direct debit for EDF Energy",COMPLETED,STANDING_ORDER
TX1000385,2025-03-21 15:46:48,92434127,129.36,AUD,WITHDRAWAL,"Bill payment to Premier Inn",REFUNDED,TELEPHONE
TX1000386,2025-03-24 16:24:01,63780323,72.39,USD,INTEREST,"Subscription payment to Spotify",COMPLETED,ONLINE
TX1000387,2025-03-23 21:49:56,94731020,34.42,EUR,TRANSFER,"Interest payment from BT Group",COMPLETED,ATM
TX1000388,2025-03-16 22:34:04,66624589,194.07,GBP,FEE,"Deposit from Ryanair",FAILED,MOBILE
TX1000389,2025-03-20 17:47:08,14278826,343.06,GBP,DEPOSIT,"Payment to Sky UK",REFUNDED,ONLINE
TX1000390,2025-03-10 10:21:45,95940894,43.60,CHF,WITHDRAWAL,"Subscription payment to Pret A Manger",COMPLETED,STANDING_ORDER
TX1000391,2025-03-10 11:31:13,12252628,342.93,GBP,PAYMENT,"Faster payment to Spotify",COMPLETED,STANDING_ORDER
TX1000392,2025-03-21 21:55:33,18504649,134.97,GBP,INTEREST,"In-store purchase at Boots",COMPLETED,BRANCH
TX1000393,2025-03-25 00:33:27,35361501,289.13,CHF,WITHDRAWAL,"Faster payment to BT Group",REJECTED,STANDING_ORDER
TX1000394,2025-03-27 06:46:06,83691276,65.85,GBP,FEE,"Deposit from HSBC Bank",PENDING,TELEPHONE
TX1000395,2025-03-11 20:30:57,25391751,826.22,JPY,PAYMENT,"Deposit from Tesco",COMPLETED,STANDING_ORDER
TX1000396,2025-03-19 23:07:33,64276732,101.09,GBP,PAYMENT,"Online purchase at Vodafone UK",COMPLETED,STANDING_ORDER
TX1000397,2025-04-08 13:48:37,21653894,95.11,GBP,DEPOSIT,"Fee for service from Sky UK",COMPLETED,STANDING_ORDER
TX1000398,2025-03-28 19:06:46,32445359,94.16,CAD,TRANSFER,"Online purchase at Sky UK",COMPLETED,TELEPHONE
TX1000399,2025-03-14 06:32:01,40913170,83.22,AUD,TRANSFER,"Fee for service from British Gas",COMPLETED,ATM
TX1000400,2025-03-12 14:27:47,86728262,188.97,JPY,EXCHANGE,"Deposit from Ryanair",COMPLETED,BRANCH
TX1000401,2025-03-24 12:13:59,13931587,375.53,CHF,PAYMENT,"In-store purchase at Uber",COMPLETED,ONLINE
TX1000402,2025-03-17 17:53:29,20645255,38.08,AUD,WITHDRAWAL,"Subscription payment to Virgin Media",COMPLETED,MOBILE
TX1000403,2025-03-17 10:12:43,29072709,24.20,USD,EXCHANGE,"Subscription payment to British Gas",PENDING,TELEPHONE
TX1000404,2025-04-02 15:51:08,96246479,141.98,GBP,INTEREST,"Faster payment to Spotify",COMPLETED,ONLINE
TX1000405,2025-03-10 19:33:10,65809306,37.91,GBP,INTEREST,"Online purchase at Boots",COMPLETED,STANDING_ORDER
TX1000406,2025-04-07 15:41:11,60593652,146.02,GBP,DEPOSIT,"Exchange to NatWest Bank",COMPLETED,TELEPHONE
TX1000407,2025-04-06 22:40:54,68463366,29.19,GBP,DEPOSIT,"Exchange to McDonald's",COMPLETED,STANDING_ORDER
TX1000408,2025-03-12 17:09:47,39226368,66.79,EUR,WITHDRAWAL,"Online purchase at Spotify",COMPLETED,ONLINE
TX1000409,2025-03-21 15:17:09,76284762,21.66,AUD,WITHDRAWAL,"Deposit from Vodafone UK",COMPLETED,BRANCH
TX1000410,2025-04-08 03:56:28,12849918,79.80,GBP,DEPOSIT,"In-store purchase at Marks & Spencer",REJECTED,STANDING_ORDER
TX1000411,2025-03-22 08:49:04,78557463,215.79,GBP,TRANSFER,"In-store purchase at British Gas",COMPLETED,BRANCH
TX1000412,2025-04-07 09:53:12,73146545,307.78,GBP,FEE,"Exchange to Uber",COMPLETED,BRANCH
TX1000413,2025-03-14 01:11:59,87117728,81.87,GBP,INTEREST,"Payment to Virgin Media",FAILED,ONLINE
TX1000414,2025-04-03 05:07:05,56101422,76.66,GBP,DEPOSIT,"Subscription payment to Sky UK",REJECTED,MOBILE
TX1000415,2025-03-15 23:43:05,99696338,616.14,USD,FEE,"Standing order to Pret A Manger",COMPLETED,DIRECT_DEBIT
TX1000416,2025-03-14 18:31:01,53108302,65.95,GBP,TRANSFER,"Standing order to Lloyds Bank",COMPLETED,STANDING_ORDER
TX1000417,2025-03-28 10:29:26,45928143,409.03,GBP,FEE,"Payment to John Lewis",COMPLETED,STANDING_ORDER
TX1000418,2025-03-20 06:41:12,63013766,182.68,GBP,WITHDRAWAL,"Deposit from Costa Coffee",FAILED,TELEPHONE
TX1000419,2025-03-20 12:35:18,87784920,51.18,JPY,EXCHANGE,"Interest payment from EasyJet",COMPLETED,BRANCH
TX1000420,2025-03-14 01:38:25,19993995,240.61,GBP,INTEREST,"International transfer to ASOS",REJECTED,ATM
TX1000421,2025-03-25 06:15:19,20360334,62.44,CHF,DEPOSIT,"Bill payment to Starbucks",COMPLETED,ONLINE
TX1000422,2025-03-12 09:42:08,40546270,56.07,AUD,PAYMENT,"Direct debit for Marks & Spencer",COMPLETED,MOBILE
TX1000423,2025-03-25 10:24:06,84600533,325.84,CHF,WITHDRAWAL,"Interest payment from Starbucks",COMPLETED,TELEPHONE
